id,context_term,occurences,ngram,target_term,region,year,target_total_occurences,pct_together,targ_reg_year_rank
kwic_8819,different,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8820,ethnic,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8821,social,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8822,background,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8823,vast,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8824,speakers,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8825,feels,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8826,alienated,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8827,mistrust,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8828,structure,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8829,insecure,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8830,offering,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8831,lecture,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8832,type,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8833,alternative,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8834,voices,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8835,russia,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8836,searched,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8837,opportunity,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8838,expand,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8839,reach,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8840,recommend,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8841,approving,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8842,requested,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8843,amount,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8844,address,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8845,sensitive,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8846,issue,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8847,decided,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8848,speak,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8849,language,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8850,arts,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8851,employ,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8852,documentary,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8853,theatre,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8854,consortium,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8855,slovak,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8856,thinktanks,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8857,researchers,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8858,journalists,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8859,forefront,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8860,countries,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8861,main,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8862,better,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8863,understanding,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8864,raised,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8865,awareness,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8866,broader,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8867,public,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8868,receives,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8869,funding,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8870,initiative,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8871,osife,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8872,worried,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8873,relation,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8874,refugee,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8875,crisis,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8876,concerned,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8877,security,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8878,studies,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8879,european,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8880,values,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8881,thinktank,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8882,relevant,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8883,terms,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8884,debunking,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8885,efforts,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8886,additional,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8887,centre,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8888,dimension,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8889,viewpoint,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8890,experience,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8891,group,1,1,hoosierese,Europe,2016,5,0.2,5
kwic_8892,russian_propaganda,2,2,hoosierese,Europe,2016,5,0.4,4
kwic_8893,propaganda_campaign,2,2,hoosierese,Europe,2016,5,0.4,4
kwic_8894,found_fertile,2,2,hoosierese,Europe,2016,5,0.4,4
kwic_8895,fertile_ground,2,2,hoosierese,Europe,2016,5,0.4,4
kwic_8896,ground_latvia,2,2,hoosierese,Europe,2016,5,0.4,4
kwic_8897,analyzing_monitoring,2,2,hoosierese,Europe,2016,5,0.4,4
kwic_8898,russian_influence,2,2,hoosierese,Europe,2016,5,0.4,4
kwic_8899,open_society,2,2,hoosierese,Europe,2016,5,0.4,4
kwic_8900,civil_society,2,2,hoosierese,Europe,2016,5,0.4,4
kwic_8901,different_ethnic,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8902,ethnic_social,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8903,social_background,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8904,background_vast,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8905,vast_number,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8906,number_russian,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8907,russian_speakers,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8908,speakers_feels,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8909,feels_alienated,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8910,alienated_mistrust,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8911,mistrust_structure,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8912,structure_economically,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8913,economically_socially,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8914,socially_insecure,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8915,insecure_russian,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8916,campaign_thus,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8917,thus_found,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8918,latvia_offering,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8919,offering_lecture,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8920,lecture_type,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8921,type_alternative,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8922,alternative_voices,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8923,voices_russia,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8924,russia_dots,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8925,dots_searched,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8926,important_opportunity,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8927,opportunity_foundation,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8928,foundation_expand,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8929,expand_reach,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8930,reach_therefore,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8931,therefore_recommend,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8932,recommend_approving,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8933,approving_grant,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8934,grant_requested,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8935,requested_amount,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8936,amount_usd,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8937,usd_russian,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8938,campaign_found,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8939,latvia_address,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8940,address_sensitive,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8941,sensitive_issue,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8942,issue_foundation,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8943,foundation_dots,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8944,dots_decided,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8945,decided_speak,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8946,speak_language,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8947,language_arts,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8948,arts_employ,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8949,employ_documentary,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8950,documentary_theatre,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8951,consortium_czech,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8952,czech_slovak,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8953,slovak_actors,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8954,actors_thinktanks,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8955,thinktanks_researchers,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8956,researchers_journalists,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8957,journalists_forefront,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8958,forefront_analyzing,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8959,monitoring_russian,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8960,influence_campaigns,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8961,campaigns_two,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8962,two_countries,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8963,countries_main,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8964,main_aim,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8965,aim_better,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8966,better_understanding,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8967,understanding_raised,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8968,raised_awareness,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8969,awareness_among,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8970,among_broader,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8971,broader_public,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8972,public_russian,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8973,influence_czech,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8974,society_longer,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8975,longer_receives,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8976,receives_funding,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8977,funding_foundation,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8978,foundation_open,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8979,society_initiative,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8980,initiative_europe,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8981,europe_osife,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8982,osife_worried,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8983,worried_effects,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8984,effects_propaganda,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8985,propaganda_campaigns,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8986,campaigns_number,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8987,number_issues,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8988,issues_recently,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8989,recently_particularly,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8990,particularly_relation,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8991,relation_refugee,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8992,refugee_crisis,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8993,crisis_europe,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8994,europe_concerned,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8995,concerned_effects,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8996,prague_security,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8997,security_studies,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8998,studies_institute,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_8999,institute_european,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_9000,european_values,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_9001,values_thinktank,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_9002,thinktank_relevant,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_9003,relevant_actors,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_9004,actors_terms,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_9005,terms_analyzing,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_9006,monitoring_partly,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_9007,partly_debunking,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_9008,debunking_russian,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_9009,russian_efforts,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_9010,efforts_additional,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_9011,additional_partners,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_9012,partners_prague,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_9013,prague_civil,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_9014,society_centre,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_9015,centre_provide,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_9016,provide_important,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_9017,important_civil,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_9018,society_dimension,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_9019,dimension_viewpoint,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_9020,viewpoint_experience,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_9021,experience_group,1,2,hoosierese,Europe,2016,5,0.2,5
kwic_9022,cial,2,1,blurrier,Europe,2016,4,0.5,1
kwic_9023,public,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9024,space,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9025,eara,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9026,activities,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9027,project,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9028,organising,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9029,study,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9030,visit,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9031,exclusion,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9032,number,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9033,icat,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9034,erli,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9035,istry,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9036,cati,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9037,executive,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9038,external,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9039,tactical,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9040,tech,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9041,peng,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9042,collective,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9043,activists,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9044,jacob,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9045,applebaum,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9046,mcgrath,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9047,filmmaker,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9048,laura,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9049,poitras,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9050,artist,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9051,weiwei,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9052,group,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9053,undercover,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9054,whistleblowers,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9055,intelligence,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9056,agents,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9057,others,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9058,transition,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9059,recommend,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9060,funding,1,1,blurrier,Europe,2016,4,0.25,2
kwic_9061,bei_pre,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9062,pre_public,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9063,public_space,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9064,space_eara,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9065,eara_activities,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9066,activities_project,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9067,project_organising,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9068,organising_study,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9069,study_visit,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9070,cial_exclusion,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9071,exclusion_number,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9072,number_cial,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9073,cial_icat,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9074,icat_und,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9075,und_erli,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9076,egi_isi,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9077,isi_acy,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9078,acy_istry,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9079,istry_cati,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9080,executive_team,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9081,team_external,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9082,external_partners,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9083,partners_tactical,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9084,tactical_tech,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9085,tech_peng,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9086,peng_collective,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9087,collective_activists,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9088,activists_jacob,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9089,jacob_applebaum,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9090,applebaum_mcgrath,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9091,mcgrath_filmmaker,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9092,filmmaker_laura,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9093,laura_poitras,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9094,poitras_artist,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9095,artist_weiwei,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9096,weiwei_group,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9097,group_undercover,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9098,undercover_whistleblowers,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9099,whistleblowers_intelligence,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9100,intelligence_agents,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9101,agents_among,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9102,among_others,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9103,others_throughout,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9104,throughout_transition,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9105,transition_therefore,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9106,therefore_recommend,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9107,recommend_funding,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9108,funding_lab,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9109,lab_level,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9110,level_usd,1,2,blurrier,Europe,2016,4,0.25,2
kwic_9111,policy,17,1,subarticulate,Europe,2016,35,0.485714286,1
kwic_9112,europe,11,1,subarticulate,Europe,2016,35,0.314285714,2
kwic_9113,political,8,1,subarticulate,Europe,2016,35,0.228571429,4
kwic_9114,advocacy,8,1,subarticulate,Europe,2016,35,0.228571429,4
kwic_9115,national,7,1,subarticulate,Europe,2016,35,0.2,5
kwic_9116,change,6,1,subarticulate,Europe,2016,35,0.171428571,6
kwic_9117,european,6,1,subarticulate,Europe,2016,35,0.171428571,6
kwic_9118,organizations,6,1,subarticulate,Europe,2016,35,0.171428571,6
kwic_9119,leadership,5,1,subarticulate,Europe,2016,35,0.142857143,7
kwic_9120,role,5,1,subarticulate,Europe,2016,35,0.142857143,7
kwic_9121,voice,5,1,subarticulate,Europe,2016,35,0.142857143,7
kwic_9122,voices,5,1,subarticulate,Europe,2016,35,0.142857143,7
kwic_9123,brussels,4,1,subarticulate,Europe,2016,35,0.114285714,8
kwic_9124,inform,4,1,subarticulate,Europe,2016,35,0.114285714,8
kwic_9125,recommendations,4,1,subarticulate,Europe,2016,35,0.114285714,8
kwic_9126,ongoing,4,1,subarticulate,Europe,2016,35,0.114285714,8
kwic_9127,organization,4,1,subarticulate,Europe,2016,35,0.114285714,8
kwic_9128,bring,4,1,subarticulate,Europe,2016,35,0.114285714,8
kwic_9129,actors,4,1,subarticulate,Europe,2016,35,0.114285714,8
kwic_9130,fits,4,1,subarticulate,Europe,2016,35,0.114285714,8
kwic_9131,levels,4,1,subarticulate,Europe,2016,35,0.114285714,8
kwic_9132,project,4,1,subarticulate,Europe,2016,35,0.114285714,8
kwic_9133,migrant,4,1,subarticulate,Europe,2016,35,0.114285714,8
kwic_9134,women,4,1,subarticulate,Europe,2016,35,0.114285714,8
kwic_9135,influence,4,1,subarticulate,Europe,2016,35,0.114285714,8
kwic_9136,rights,4,1,subarticulate,Europe,2016,35,0.114285714,8
kwic_9137,movement,4,1,subarticulate,Europe,2016,35,0.114285714,8
kwic_9138,high,4,1,subarticulate,Europe,2016,35,0.114285714,8
kwic_9139,priorities,4,1,subarticulate,Europe,2016,35,0.114285714,8
kwic_9140,high_level,4,2,subarticulate,Europe,2016,35,0.114285714,8
kwic_9141,public,78,1,platysomid,Europe,2016,223,0.349775785,1
kwic_9142,accountability,49,1,platysomid,Europe,2016,223,0.219730942,2
kwic_9143,rights,39,1,platysomid,Europe,2016,223,0.174887892,3
kwic_9144,policy,33,1,platysomid,Europe,2016,223,0.147982063,5
kwic_9145,government,32,1,platysomid,Europe,2016,223,0.143497758,6
kwic_9146,project,31,1,platysomid,Europe,2016,223,0.139013453,7
kwic_9147,financial,26,1,platysomid,Europe,2016,223,0.116591928,9
kwic_9148,human,25,1,platysomid,Europe,2016,223,0.112107623,10
kwic_9149,europe,24,1,platysomid,Europe,2016,223,0.107623318,11
kwic_9150,access,24,1,platysomid,Europe,2016,223,0.107623318,11
kwic_9151,information,23,1,platysomid,Europe,2016,223,0.103139013,12
kwic_9152,human_rights,24,2,platysomid,Europe,2016,223,0.107623318,11
kwic_9153,social,12,1,upbelt,Europe,2016,59,0.203389831,1
kwic_9154,economic,9,1,upbelt,Europe,2016,59,0.152542373,2
kwic_9155,roma,378,1,protaspis,Europe,2016,1114,0.339317774,1
kwic_9156,education,251,1,protaspis,Europe,2016,1114,0.225314183,3
kwic_9157,international,192,1,protaspis,Europe,2016,1114,0.172351885,4
kwic_9158,program,187,1,protaspis,Europe,2016,1114,0.167863555,5
kwic_9159,rights,186,1,protaspis,Europe,2016,1114,0.166965889,6
kwic_9160,children,170,1,protaspis,Europe,2016,1114,0.152603232,7
kwic_9161,project,165,1,protaspis,Europe,2016,1114,0.148114901,8
kwic_9162,public,157,1,protaspis,Europe,2016,1114,0.140933573,9
kwic_9163,social,155,1,protaspis,Europe,2016,1114,0.139138241,10
kwic_9164,school,146,1,protaspis,Europe,2016,1114,0.131059246,11
kwic_9165,development,141,1,protaspis,Europe,2016,1114,0.126570916,12
kwic_9166,community,140,1,protaspis,Europe,2016,1114,0.12567325,13
kwic_9167,research,132,1,protaspis,Europe,2016,1114,0.118491921,14
kwic_9168,health,127,1,protaspis,Europe,2016,1114,0.114003591,15
kwic_9169,advocacy,125,1,protaspis,Europe,2016,1114,0.112208259,16
kwic_9170,policy,122,1,protaspis,Europe,2016,1114,0.10951526,17
kwic_9171,inclusive,121,1,protaspis,Europe,2016,1114,0.108617594,18
kwic_9172,society,114,1,protaspis,Europe,2016,1114,0.102333932,19
kwic_9173,organization,113,1,protaspis,Europe,2016,1114,0.101436266,20
kwic_9174,roma,54,1,frija,Europe,2016,128,0.421875,1
kwic_9175,discrimination,37,1,frija,Europe,2016,128,0.2890625,2
kwic_9176,network,27,1,frija,Europe,2016,128,0.2109375,3
kwic_9177,european,26,1,frija,Europe,2016,128,0.203125,4
kwic_9178,communities,25,1,frija,Europe,2016,128,0.1953125,5
kwic_9179,organizations,24,1,frija,Europe,2016,128,0.1875,6
kwic_9180,rights,24,1,frija,Europe,2016,128,0.1875,6
kwic_9181,organization,21,1,frija,Europe,2016,128,0.1640625,7
kwic_9182,public,19,1,frija,Europe,2016,128,0.1484375,8
kwic_9183,advocacy,18,1,frija,Europe,2016,128,0.140625,9
kwic_9184,community,18,1,frija,Europe,2016,128,0.140625,9
kwic_9185,hate,17,1,frija,Europe,2016,128,0.1328125,10
kwic_9186,media,17,1,frija,Europe,2016,128,0.1328125,10
kwic_9187,social,16,1,frija,Europe,2016,128,0.125,11
kwic_9188,enar,16,1,frija,Europe,2016,128,0.125,11
kwic_9189,anti,15,1,frija,Europe,2016,128,0.1171875,12
kwic_9190,migrants,15,1,frija,Europe,2016,128,0.1171875,12
kwic_9191,including,14,1,frija,Europe,2016,128,0.109375,13
kwic_9192,roma,78,1,ceaselessness,Europe,2016,356,0.219101124,1
kwic_9193,advocacy,70,1,ceaselessness,Europe,2016,356,0.196629213,3
kwic_9194,european,58,1,ceaselessness,Europe,2016,356,0.162921348,4
kwic_9195,social,54,1,ceaselessness,Europe,2016,356,0.151685393,5
kwic_9196,public,54,1,ceaselessness,Europe,2016,356,0.151685393,5
kwic_9197,europe,46,1,ceaselessness,Europe,2016,356,0.129213483,6
