id,context_term,occurences,ngram,target_term,region,year,target_total_occurences,pct_together,targ_reg_year_rank
kwic_1619,accel,1,2,blurrier,US_Canada,2016,4,0.25,4
kwic_1620,accelerable,1,2,blurrier,US_Canada,2016,4,0.25,4
kwic_1621,accelerando,1,2,blurrier,US_Canada,2016,4,0.25,4
kwic_1622,accelerant,1,2,blurrier,US_Canada,2016,4,0.25,4
kwic_1623,accelerate,1,2,blurrier,US_Canada,2016,4,0.25,4
kwic_1624,accelerated,1,2,blurrier,US_Canada,2016,4,0.25,4
kwic_1625,acceleratedly,1,2,blurrier,US_Canada,2016,4,0.25,4
kwic_1626,accelerates,1,2,blurrier,US_Canada,2016,4,0.25,4
kwic_1627,accelerating,1,2,blurrier,US_Canada,2016,4,0.25,4
kwic_1628,acceleratingly,1,2,blurrier,US_Canada,2016,4,0.25,4
kwic_1629,acceleration,1,2,blurrier,US_Canada,2016,4,0.25,4
kwic_1630,accelerations,1,2,blurrier,US_Canada,2016,4,0.25,4
kwic_1631,accelerative,1,2,blurrier,US_Canada,2016,4,0.25,4
kwic_1632,accelerator,1,2,blurrier,US_Canada,2016,4,0.25,4
kwic_1633,acceleratorh,1,2,blurrier,US_Canada,2016,4,0.25,4
kwic_1634,abacuses,80,1,platysomid,US_Canada,2016,168,0.476190476,1
kwic_1635,abacli,50,1,platysomid,US_Canada,2016,168,0.297619048,2
kwic_1636,acceleratory,34,1,platysomid,US_Canada,2016,168,0.202380952,3
kwic_1637,abacate,30,1,platysomid,US_Canada,2016,168,0.178571429,5
kwic_1638,acanthocereus,25,1,platysomid,US_Canada,2016,168,0.148809524,6
kwic_1639,aahing,24,1,platysomid,US_Canada,2016,168,0.142857143,7
kwic_1640,aahed,21,1,platysomid,US_Canada,2016,168,0.125,8
kwic_1641,acanthus,21,1,platysomid,US_Canada,2016,168,0.125,8
kwic_1642,abby,21,1,platysomid,US_Canada,2016,168,0.125,8
kwic_1643,aalii,21,1,platysomid,US_Canada,2016,168,0.125,8
kwic_1644,abacination,20,1,platysomid,US_Canada,2016,168,0.119047619,9
kwic_1645,abacist,19,1,platysomid,US_Canada,2016,168,0.113095238,10
kwic_1646,accelerators,18,1,platysomid,US_Canada,2016,168,0.107142857,11
kwic_1647,accedes,19,2,platysomid,US_Canada,2016,168,0.113095238,10
kwic_1648,aardwolves,44,1,upbelt,US_Canada,2016,89,0.494382022,1
kwic_1649,aa,22,1,upbelt,US_Canada,2016,89,0.247191011,3
kwic_1650,aaronic,20,1,upbelt,US_Canada,2016,89,0.224719101,4
kwic_1651,aahing,20,1,upbelt,US_Canada,2016,89,0.224719101,4
kwic_1652,aani,20,1,upbelt,US_Canada,2016,89,0.224719101,4
kwic_1653,aaronitic,15,1,upbelt,US_Canada,2016,89,0.168539326,5
kwic_1654,aardwolf,15,1,upbelt,US_Canada,2016,89,0.168539326,5
kwic_1655,aardvark,14,1,upbelt,US_Canada,2016,89,0.157303371,6
kwic_1656,abaff,13,1,upbelt,US_Canada,2016,89,0.146067416,7
kwic_1657,aasvogels,12,1,upbelt,US_Canada,2016,89,0.134831461,8
kwic_1658,abactinal,12,1,upbelt,US_Canada,2016,89,0.134831461,8
kwic_1659,accelerograph,12,1,upbelt,US_Canada,2016,89,0.134831461,8
kwic_1660,abelmoschus,11,1,upbelt,US_Canada,2016,89,0.123595506,9
kwic_1661,accelerometer,11,1,upbelt,US_Canada,2016,89,0.123595506,9
kwic_1662,abasgi,10,1,upbelt,US_Canada,2016,89,0.112359551,10
kwic_1663,aaliis,10,1,upbelt,US_Canada,2016,89,0.112359551,10
kwic_1664,aahs,10,1,upbelt,US_Canada,2016,89,0.112359551,10
kwic_1665,abider,10,1,upbelt,US_Canada,2016,89,0.112359551,10
kwic_1666,abandonable,10,1,upbelt,US_Canada,2016,89,0.112359551,10
kwic_1667,aalii,254,1,protaspis,US_Canada,2016,692,0.367052023,1
kwic_1668,abanga,169,1,protaspis,US_Canada,2016,692,0.244219653,3
kwic_1669,abandoning,146,1,protaspis,US_Canada,2016,692,0.210982659,4
kwic_1670,aahing,133,1,protaspis,US_Canada,2016,692,0.192196532,5
kwic_1671,aardvark,111,1,protaspis,US_Canada,2016,692,0.160404624,6
kwic_1672,aahed,102,1,protaspis,US_Canada,2016,692,0.147398844,8
kwic_1673,abacate,100,1,protaspis,US_Canada,2016,692,0.144508671,9
kwic_1674,aahs,99,1,protaspis,US_Canada,2016,692,0.143063584,10
kwic_1675,abandum,98,1,protaspis,US_Canada,2016,692,0.141618497,11
kwic_1676,abacination,95,1,protaspis,US_Canada,2016,692,0.137283237,12
kwic_1677,aam,82,1,protaspis,US_Canada,2016,692,0.11849711,13
kwic_1678,aback,79,1,protaspis,US_Canada,2016,692,0.11416185,14
kwic_1679,abactinal,76,1,protaspis,US_Canada,2016,692,0.10982659,16
kwic_1680,abaca,75,1,protaspis,US_Canada,2016,692,0.108381503,17
kwic_1681,abanic,74,1,protaspis,US_Canada,2016,692,0.106936416,18
kwic_1682,ababua,74,1,protaspis,US_Canada,2016,692,0.106936416,18
kwic_1683,accelerometers,72,1,protaspis,US_Canada,2016,692,0.104046243,19
kwic_1684,abactor,72,1,protaspis,US_Canada,2016,692,0.104046243,19
kwic_1685,abalones,72,1,protaspis,US_Canada,2016,692,0.104046243,19
kwic_1686,aardvark,35,1,supervolition,US_Canada,2016,148,0.236486486,2
kwic_1687,abacate,26,1,supervolition,US_Canada,2016,148,0.175675676,3
kwic_1688,aahed,21,1,supervolition,US_Canada,2016,148,0.141891892,4
kwic_1689,abattu,20,1,supervolition,US_Canada,2016,148,0.135135135,5
kwic_1690,abattoirs,20,1,supervolition,US_Canada,2016,148,0.135135135,5
kwic_1691,abandoning,20,1,supervolition,US_Canada,2016,148,0.135135135,5
kwic_1692,abanic,20,1,supervolition,US_Canada,2016,148,0.135135135,5
kwic_1693,accend,20,1,supervolition,US_Canada,2016,148,0.135135135,5
kwic_1694,accendibility,19,1,supervolition,US_Canada,2016,148,0.128378378,6
kwic_1695,aahing,17,1,supervolition,US_Canada,2016,148,0.114864865,7
kwic_1696,abasgi,17,1,supervolition,US_Canada,2016,148,0.114864865,7
kwic_1697,abactinal,17,1,supervolition,US_Canada,2016,148,0.114864865,7
kwic_1698,abaff,17,1,supervolition,US_Canada,2016,148,0.114864865,7
kwic_1699,abelia,17,1,supervolition,US_Canada,2016,148,0.114864865,7
kwic_1700,aalii,17,1,supervolition,US_Canada,2016,148,0.114864865,7
kwic_1701,abashed,16,1,supervolition,US_Canada,2016,148,0.108108108,8
kwic_1702,accendible,16,1,supervolition,US_Canada,2016,148,0.108108108,8
kwic_1703,abactor,16,1,supervolition,US_Canada,2016,148,0.108108108,8
kwic_1704,accensed,16,1,supervolition,US_Canada,2016,148,0.108108108,8
kwic_1705,abaft,15,1,intercrystallization,US_Canada,2016,4,3.75,1
kwic_1706,aardvark,11,1,intercrystallization,US_Canada,2016,4,2.75,2
kwic_1707,abashing,7,1,intercrystallization,US_Canada,2016,4,1.75,5
kwic_1708,abattoirs,6,1,intercrystallization,US_Canada,2016,4,1.5,6
kwic_1709,abbaye,5,1,intercrystallization,US_Canada,2016,4,1.25,7
kwic_1710,accension,5,1,intercrystallization,US_Canada,2016,4,1.25,7
kwic_1711,accensor,5,1,intercrystallization,US_Canada,2016,4,1.25,7
kwic_1712,accent,5,1,intercrystallization,US_Canada,2016,4,1.25,7
kwic_1713,abacate,5,1,intercrystallization,US_Canada,2016,4,1.25,7
kwic_1714,abasgi,5,1,intercrystallization,US_Canada,2016,4,1.25,7
kwic_1715,abacuses,5,1,intercrystallization,US_Canada,2016,4,1.25,7
kwic_1716,accented,4,1,intercrystallization,US_Canada,2016,4,1,8
kwic_1717,accenting,4,1,intercrystallization,US_Canada,2016,4,1,8
kwic_1718,abask,4,1,intercrystallization,US_Canada,2016,4,1,8
kwic_1719,accentless,4,1,intercrystallization,US_Canada,2016,4,1,8
kwic_1720,aargh,4,1,intercrystallization,US_Canada,2016,4,1,8
kwic_1721,accentor,4,1,intercrystallization,US_Canada,2016,4,1,8
kwic_1722,accentors,4,1,intercrystallization,US_Canada,2016,4,1,8
kwic_1723,accents,4,1,intercrystallization,US_Canada,2016,4,1,8
kwic_1724,accentuable,4,1,intercrystallization,US_Canada,2016,4,1,8
kwic_1725,accentual,4,1,intercrystallization,US_Canada,2016,4,1,8
kwic_1726,abbest,4,1,intercrystallization,US_Canada,2016,4,1,8
kwic_1727,abashes,4,1,intercrystallization,US_Canada,2016,4,1,8
kwic_1728,abaff,4,1,intercrystallization,US_Canada,2016,4,1,8
kwic_1729,accentuality,4,1,intercrystallization,US_Canada,2016,4,1,8
kwic_1730,accentually,4,1,intercrystallization,US_Canada,2016,4,1,8
kwic_1731,abbassi,3,1,intercrystallization,US_Canada,2016,4,0.75,9
kwic_1732,accentuate,3,1,intercrystallization,US_Canada,2016,4,0.75,9
kwic_1733,aahs,3,1,intercrystallization,US_Canada,2016,4,0.75,9
kwic_1734,aaronitic,3,1,intercrystallization,US_Canada,2016,4,0.75,9
kwic_1735,acanthin,3,1,intercrystallization,US_Canada,2016,4,0.75,9
kwic_1736,abacli,3,1,intercrystallization,US_Canada,2016,4,0.75,9
kwic_1737,abelia,3,1,intercrystallization,US_Canada,2016,4,0.75,9
kwic_1738,abjured,2,1,intercrystallization,US_Canada,2016,4,0.5,10
kwic_1739,abietene,2,1,intercrystallization,US_Canada,2016,4,0.5,10
kwic_1740,aardwolves,2,1,intercrystallization,US_Canada,2016,4,0.5,10
kwic_1741,aahing,2,1,intercrystallization,US_Canada,2016,4,0.5,10
kwic_1742,abashment,2,1,intercrystallization,US_Canada,2016,4,0.5,10
kwic_1743,acanthocarpous,2,1,intercrystallization,US_Canada,2016,4,0.5,10
kwic_1744,abba,2,1,intercrystallization,US_Canada,2016,4,0.5,10
kwic_1745,aback,2,1,intercrystallization,US_Canada,2016,4,0.5,10
kwic_1746,accentuated,2,1,intercrystallization,US_Canada,2016,4,0.5,10
kwic_1747,accentuates,2,1,intercrystallization,US_Canada,2016,4,0.5,10
kwic_1748,accentuating,2,1,intercrystallization,US_Canada,2016,4,0.5,10
kwic_1749,aalii,2,1,intercrystallization,US_Canada,2016,4,0.5,10
kwic_1750,abatic,2,1,intercrystallization,US_Canada,2016,4,0.5,10
kwic_1751,accentuation,2,1,intercrystallization,US_Canada,2016,4,0.5,10
kwic_1752,accentuator,2,1,intercrystallization,US_Canada,2016,4,0.5,10
kwic_1753,abdal,2,1,intercrystallization,US_Canada,2016,4,0.5,10
kwic_1754,acanthodes,2,1,intercrystallization,US_Canada,2016,4,0.5,10
kwic_1755,accentus,2,1,intercrystallization,US_Canada,2016,4,0.5,10
kwic_1756,accept,2,1,intercrystallization,US_Canada,2016,4,0.5,10
kwic_1757,acceptability,2,1,intercrystallization,US_Canada,2016,4,0.5,10
kwic_1758,acanthion,2,1,intercrystallization,US_Canada,2016,4,0.5,10
kwic_1759,acanthial,2,1,intercrystallization,US_Canada,2016,4,0.5,10
kwic_1760,acceptable,2,1,intercrystallization,US_Canada,2016,4,0.5,10
kwic_1761,abaze,2,1,intercrystallization,US_Canada,2016,4,0.5,10
kwic_1762,acceptableness,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1763,abaka,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1764,aahed,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1765,acceptably,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1766,acceptance,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1767,abiotic,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1768,acceptances,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1769,abactinal,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1770,acceptancy,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1771,acceptancies,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1772,aberdevine,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1773,acceptant,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1774,acanthite,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1775,acceptation,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1776,acceptavit,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1777,accepted,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1778,acceptedly,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1779,abbie,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1780,acceptee,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1781,acceptees,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1782,abave,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1783,abilao,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1784,abashless,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1785,accepter,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1786,accepters,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1787,acceptilate,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1788,acceptilated,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1789,acceptilating,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1790,acalyptratae,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1791,acalephan,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1792,ab,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1793,acceptilation,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1794,accepting,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1795,acceptingly,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1796,acceptingness,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1797,acception,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1798,acceptive,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1799,abacination,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1800,acceptor,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1801,acceptors,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1802,acceptress,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1803,accepts,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1804,accerse,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1805,aberrant,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1806,accersition,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1807,accersitor,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1808,abirritating,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1809,access,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1810,accessability,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1811,abasers,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1812,accessable,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1813,accessary,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1814,abesse,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1815,abalienate,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1816,abbr,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1817,accessaries,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1818,accessarily,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1819,accessariness,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1820,accessaryship,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1821,accessed,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1822,accesses,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1823,accessibility,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1824,accessible,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1825,accessibleness,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1826,accessibly,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1827,abbes,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1828,accessing,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1829,accession,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1830,accessional,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1831,accessioned,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1832,abasic,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1833,accessioner,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1834,aardvarks,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1835,accessioning,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1836,abdicated,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1837,accessions,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1838,acanthocephalous,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1839,accessit,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1840,accessive,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1841,accessively,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1842,abdominovesical,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1843,abboccato,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1844,accessless,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1845,accessor,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1846,accessory,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1847,accessorial,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1848,accessories,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1849,accessorii,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1850,accessorily,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1851,accessoriness,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1852,abiotical,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1853,accessorius,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1854,accessoriusorii,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1855,accessorize,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1856,accessorized,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1857,accessorizing,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1858,accessors,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1859,acciaccatura,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1860,acciaccaturas,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1861,acciaccature,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1862,accidence,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1863,aaronical,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1864,accidency,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1865,accidencies,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1866,accident,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1867,accidental,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1868,accidentalism,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1869,abbreviator,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1870,accidentalist,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1871,accidentality,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1872,abichite,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1873,abanet,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1874,accidentally,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1875,accidentalness,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1876,abandum,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1877,accidentals,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1878,accidentary,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1879,accidentarily,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1880,abatises,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1881,abdicator,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1882,accidented,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1883,accidential,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1884,accidentiality,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1885,accidently,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1886,abjudge,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1887,accidents,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1888,accidia,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1889,accidie,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1890,abbrev,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1891,accidies,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1892,accinge,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1893,abhorson,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1894,abacas,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1895,aarrghh,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1896,abying,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1897,abdominoscopy,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1898,abietite,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1899,abyssinians,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1900,accinged,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1901,accinging,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1902,accipenser,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1903,accipient,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1904,abandoning,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1905,accipiter,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1906,abider,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1907,accipitral,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1908,accipitrary,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1909,accipitres,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1910,accipitrine,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1911,accipter,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1912,accise,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1913,accismus,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1914,accite,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1915,acclaim,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1916,acclaimable,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1917,acclaimed,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1918,acclaimer,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1919,acclaimers,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1920,acclaiming,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1921,acclaims,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1922,acclamation,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1923,abelmoschus,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1924,acanthoid,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1925,abasia,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1926,acclamations,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1927,abattue,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1928,acclamator,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1929,abirritated,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1930,acclamatory,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1931,acclimatable,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1932,acclimatation,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1933,ababua,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1934,acclimate,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1935,abjures,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1936,acclimated,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1937,acclimatement,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1938,acclimates,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1939,abattis,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1940,acclimating,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1941,acclimation,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1942,acclimatisable,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1943,abacterial,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1944,acclimatisation,1,1,intercrystallization,US_Canada,2016,4,0.25,11
kwic_1945,acclimatise,10,2,intercrystallization,US_Canada,2016,4,2.5,3
kwic_1946,ableeze,6,2,intercrystallization,US_Canada,2016,4,1.5,6
kwic_1947,acclimatised,5,2,intercrystallization,US_Canada,2016,4,1.25,7
kwic_1948,acclimatiser,5,2,intercrystallization,US_Canada,2016,4,1.25,7
kwic_1949,acclimatising,5,2,intercrystallization,US_Canada,2016,4,1.25,7
kwic_1950,acclimatizable,5,2,intercrystallization,US_Canada,2016,4,1.25,7
kwic_1951,abucco,5,2,intercrystallization,US_Canada,2016,4,1.25,7
kwic_1952,acclimatization,4,2,intercrystallization,US_Canada,2016,4,1,8
kwic_1953,acclimatize,4,2,intercrystallization,US_Canada,2016,4,1,8
kwic_1954,acclimatized,4,2,intercrystallization,US_Canada,2016,4,1,8
kwic_1955,acclimatizer,4,2,intercrystallization,US_Canada,2016,4,1,8
kwic_1956,acclimatizes,4,2,intercrystallization,US_Canada,2016,4,1,8
kwic_1957,acclimatizing,4,2,intercrystallization,US_Canada,2016,4,1,8
kwic_1958,acclimature,4,2,intercrystallization,US_Canada,2016,4,1,8
kwic_1959,acclinal,4,2,intercrystallization,US_Canada,2016,4,1,8
kwic_1960,acclinate,4,2,intercrystallization,US_Canada,2016,4,1,8
kwic_1961,acclivity,4,2,intercrystallization,US_Canada,2016,4,1,8
kwic_1962,acclivities,4,2,intercrystallization,US_Canada,2016,4,1,8
kwic_1963,acclivitous,4,2,intercrystallization,US_Canada,2016,4,1,8
kwic_1964,acclivous,4,2,intercrystallization,US_Canada,2016,4,1,8
kwic_1965,accloy,3,2,intercrystallization,US_Canada,2016,4,0.75,9
kwic_1966,accoast,3,2,intercrystallization,US_Canada,2016,4,0.75,9
kwic_1967,accoy,3,2,intercrystallization,US_Canada,2016,4,0.75,9
kwic_1968,abaptiston,3,2,intercrystallization,US_Canada,2016,4,0.75,9
kwic_1969,accoyed,3,2,intercrystallization,US_Canada,2016,4,0.75,9
kwic_1970,accoying,2,2,intercrystallization,US_Canada,2016,4,0.5,10
kwic_1971,accoil,9,2,intercrystallization,US_Canada,2016,4,2.25,4
